"Gene","PubmedID","Title"
"Sox6","28687615","SOX5/6/21 Prevent Oncogene-Driven Transformation of Brain Stem Cells."
"Sox6","28665279","Modified methods for efficiently differentiating human embryonic stem cells into chondrocyte-like cells."
"Sox6","28490391","MicroRNA-499-5p regulates porcine myofiber specification by controlling Sox6 expression."
"Sox6","28447755","Gene expression profile in human induced pluripotent stem cells: Chondrogenic differentiation in vitro, part A."
"Sox6","28397402","MicroRNAs can effectively induce formation of insulin-producing cells from mesenchymal stem cells."
"Sox6","28225870","PDK2 promotes chondrogenic differentiation of mesenchymal stem cells by upregulation of Sox6 and activation of JNK/MAPK/ERK pathway."
"Sox6","29527227","Successful Low-Cost Scaffold-Free Cartilage Tissue Engineering Using Human Cartilage Progenitor Cell Spheroids Formed by Micromolded Nonadhesive Hydrogel."
"Sox6","28005327","Construction of PLGA Nanoparticles Coated with Polycistronic SOX5, SOX6, and SOX9 Genes for Chondrogenesis of Human Mesenchymal Stem Cells."
"Sox6","27987073","Comparison of Four Protocols to Generate Chondrocyte-Like Cells from Human Induced Pluripotent Stem Cells (hiPSCs)."
"Sox6","27881681","A Novel Regulatory Mechanism of Type II Collagen Expression via a SOX9-dependent Enhancer in Intron 6."
"Sox6","27880909","Nfix Induces a Switch in Sox6 Transcriptional Activity to Regulate MyHC-I Expression in Fetal Muscle."
"Sox6","27873367","miR-219 attenuates demyelination in cuprizone-induced demyelinated mice by regulating monocarboxylate transporter 1."
"Sox6","27769165","Distinct gene expression program dynamics during erythropoiesis from human induced pluripotent stem cells compared with adult and cord blood progenitors."
"Sox6","27503950","Epigenetic control of exercise training-induced cardiac hypertrophy by miR-208."
"Sox6","27426080","SoxD Transcription Factors: Multifaceted Players of Neural Development."
"Sox6","27248133","Chordoma-derived cell line U-CH1-N recapitulates the biological properties of notochordal nucleus pulposus cells."
"Sox6","26923596","Yap1 Regulates Multiple Steps of Chondrocyte Differentiation during Skeletal Development and Bone Repair."
"Sox6","26893351","The transcription factor SOX6 contributes to the developmental origins of obesity by promoting adipogenesis."
"Sox6","26679864","Pomalidomide reverses γ-globin silencing through the transcriptional reprogramming of adult hematopoietic progenitors."
"Sox6","26655730","Role of microRNA-21 in the formation of insulin-producing cells from pancreatic progenitor cells."
"Sox6","26525805","Sox13 functionally complements the related Sox5 and Sox6 as important developmental modulators in mouse spinal cord oligodendrocytes."
"Sox6","26354117","Bioimaging: An Useful Tool to Monitor Differentiation of Human Embryonic Stem Cells into Chondrocytes."
"Sox6","26345464","Transcription factors Sox5 and Sox6 exert direct and indirect influences on oligodendroglial migration in spinal cord and forebrain."
"Sox6","26029872","Trbp regulates heart function through microRNA-mediated Sox6 repression."
"Sox6","25546433","Identification of SCAN domain zinc-finger gene ZNF449 as a novel factor of chondrogenesis."
"Sox6","25541962","Investigating microenvironmental regulation of human chordoma cell behaviour."
"Sox6","25497570","AMP-activated protein kinase (AMPK) activity negatively regulates chondrogenic differentiation."
"Sox6","25491368","Vitamin C induces a pluripotent state in mouse embryonic stem cells by modulating microRNA expression."
"Sox6","25457384","SCF-mediated γ-globin gene expression in adult human erythroid cells is associated with KLF1, BCL11A and SOX6 down-regulation."
"Sox6","25363628","Sox5 controls dorsal progenitor and interneuron specification in the spinal cord."
"Sox6","25335966","Contractile and metabolic properties of engineered skeletal muscle derived from slow and fast phenotype mouse muscle."
"Sox6","25127144","Sox6 and Otx2 control the specification of substantia nigra and ventral tegmental area dopamine neurons."
"Sox6","25068118","Sustained ERK activation underlies reprogramming in regeneration-competent salamander cells and distinguishes them from their mammalian counterparts."
"Sox6","24692107","Dlx5 and mef2 regulate a novel runx2 enhancer for osteoblast-specific expression."
"Sox6","24648313","Teneurin-4, a transmembrane protein, is a novel regulator that suppresses chondrogenic differentiation."
"Sox6","24647564","Stem cells protect the bronchial stump in rat, increasing Sox6, Col2a1, and Agc1 expression."
"Sox6","24606204","Serum- and growth-factor-free three-dimensional culture system supports cartilage tissue formation by promoting collagen synthesis via Sox9-Col2a1 interaction."
"Sox6","24501124","Positive feedback loop between Sox2 and Sox6 inhibits neuronal differentiation in the developing central nervous system."
"Sox6","24478716","Primitive and definitive erythropoiesis in mammals."
"Sox6","24449344","Brief report: importance of SOX8 for in vitro chondrogenic differentiation of human mesenchymal stromal cells."
"Sox6","24269712","Redundancy in regulation of chondrogenesis in MIA/CD-RAP-deficient mice."
"Sox6","24144697","TAK1 regulates SOX9 expression in chondrocytes and is essential for postnatal development of the growth plate and articular cartilages."
"Sox6","24097041","Subcortical origins of human and monkey neocortical interneurons."
"Sox6","24066135","Sox6 up-regulation by macrophage migration inhibitory factor promotes survival and maintenance of mouse neural stem/progenitor cells."
"Sox6","24040263","MiR-499 regulates cell proliferation and apoptosis during late-stage cardiac differentiation via Sox6 and cyclin D1."
"Sox6","23963638","Sox transcription factors require selective interactions with Oct4 and specific transactivation functions to mediate reprogramming."
"Sox6","23085560","Chondrocytes extract from patients with osteoarthritis induces chondrogenesis in infrapatellar fat pad-derived stem cells."
"Sox6","22965941","Clinical review: Genome-wide association studies of skeletal phenotypes: what we have learned and where we are headed."
"Sox6","21645238","Role of Slug transcription factor in human mesenchymal stem cells."
"Sox6","21421267","Chondrogenesis of adipose stem cells in a porous PLGA scaffold impregnated with plasmid DNA containing SOX trio (SOX-5,-6 and -9) genes."
"Runx2","36918436","Recombinant Irisin Protects Against Alveolar Bone Destruction During Orthodontic Tooth Movement."
"Runx2","36915734","Synergistic effects of enamel matrix derivatives and surface morphology of anodized titanium on osteogenic differentiation of bone marrow mesenchymal stem cells sheet."
"Runx2","36913092","Downregulated FGFR3 Expression Inhibits In Vitro Osteogenic Differentiation of Bone Marrow Mesenchymal Stem Cells of Mice with TBXT Gene Mutation."
"Runx2","36904236","Effectiveness of Apigenin, Resveratrol, and Curcumin as Adjuvant Nutraceuticals for Calvarial Bone Defect Healing: An In Vitro and Histological Study on Rats."
"Runx2","36902135","Osteogenic and Adipogenic Differentiation Potential of Oral Cancer Stem Cells May Offer New Treatment Modalities."
"Runx2","36896931","CircRBM23 regulates the switch between osteogenesis and adipogenesis of mesenchymal stem cells via sponging miR-338-3p."
"Runx2","36894905","Oridonin alleviates the inhibitory effect of lipopolysaccharide on the proliferation and osteogenic potential of periodontal ligament stem cells by inhibiting endoplasmic reticulum stress and NF-κB/NLRP3 inflammasome signaling."
"Runx2","36881345","microRNA-29b-3p/sirtuin-1/peroxisome proliferator-activated receptor γ suppress osteogenic differentiation."
"Runx2","36879890","Long Non-Coding RNAs Within Macrophage-Derived Exosomes Promote BMSC Osteogenesis in a Bone Fracture Rat Model."
"Runx2","36879181","NAT10 promotes osteogenic differentiation of periodontal ligament stem cells by regulating VEGFA-mediated PI3K/AKT signaling pathway through ac4C modification."
"Runx2","36872435","[GLIS family zinc finger protein 2 (GLIS2) negatively regulates the Wnt/β-catenin pathway to inhibit the osteogenic differentiation of human bone marrow mesenchymal stem cells]."
"Runx2","36872331","TGM2 accelerates migration and differentiation of BMSCs by activating Wnt/β-catenin signaling."
"Runx2","36871775","Family with sequence similarity 20 member B regulates osteogenic differentiation of bone marrow mesenchymal stem cells on titanium surfaces."
"Runx2","36863932","Transplanted mesenchymal stromal cells are unable to migrate to the bone surface and subsequently improve osteogenesis in glucocorticoid-induced osteoporosis."
"Runx2","36861967","O-GlcNAc glycosylation orchestrates fate decision and niche function of bone marrow stromal progenitors."
"Runx2","36857798","Engeletin alleviates erastin-induced oxidative stress and protects against ferroptosis via Nrf2/Keap1 pathway in bone marrow mesenchymal stem cells."
"Runx2","36850190","Preparation and In Vitro Evaluation of Chitosan-g-Oligolactide Based Films and Macroporous Hydrogels for Tissue Engineering."
"Runx2","36845968","Regulation of Chondrocyte Differentiation by miR-455-3p Secreted by Bone Marrow Stem Cells through Phosphatase and Tensin Homolog Deleted on Chromosome Ten/Phosphoinositide 3-Kinase-Protein Kinase B."
"Runx2","36845904","Extended preconditioning on soft matrices directs human mesenchymal stem cell fate via YAP transcriptional activity and chromatin organization."
"Runx2","36839981","Pleiotrophin-Loaded Mesoporous Silica Nanoparticles as a Possible Treatment for Osteoporosis."
"Runx2","36837578","Effects of Enamel Matrix Derivative on Cell Spheroids Made of Stem Cells Obtained from the Gingiva on Osteogenic Differentiation."
"Runx2","36837023","Novel Artificial Scaffold for Bone Marrow Regeneration: Honeycomb Tricalcium Phosphate."
"Runx2","36829201","A novel chondrocyte sheet fabrication using human-induced pluripotent stem cell-derived expandable limb-bud mesenchymal cells."
"Runx2","36825223","Triple-functional bone adhesive with enhanced internal fixation, bacteriostasis and osteoinductive properties for open fracture repair."
"Runx2","36824372","Polycaprolactone-collagen nanofibers loaded with dexamethasone and simvastatin as an osteoinductive and immunocompatible scaffold for bone regeneration applications."
"Runx2","36817003","Repairing rat calvarial defects by adipose mesenchymal stem cells and novel freeze-dried three-dimensional nanofibrous scaffolds."
"Runx2","36812709","Repair of critical-sized rat cranial defects with RADA16-W9 self-assembled peptide hydrogel."
"Runx2","36803359","Directed differentiation of human iPSCs to functional ovarian granulosa-like cells via transcription factor overexpression."
"Runx2","36793138","Regulon active landscape reveals cell development and functional state changes of human primary osteoblasts in vivo."
"Runx2","36789537","Long non-coding RNA telomerase RNA elements improve glucocorticoid-induced osteoporosis by EZH2 to regulate DKK1."
"Runx2","36782035","Methyltransferase-like 3 modulates osteogenic differentiation of adipose-derived stem cells in osteoporotic rats."
"Runx2","36777717","miR-141-3p Targeted SIRT1 to Inhibit Osteogenic Differentiation of Bone Marrow Mesenchymal Stem Cells."
"Runx2","36775021","Glucagon-like peptide-1 receptor promotes osteoblast differentiation of dental pulp stem cells and bone formation in a zebrafish scale regeneration model."
"Runx2","36773322","Copper-deposited diatom-biosilica enhanced osteogenic potential in periodontal ligament stem cells and rat cranium."
"Runx2","36764297","BMP4-SMAD1/5/9-RUNX2 pathway activation inhibits neurogenesis and oligodendrogenesis in Alzheimer's patients' iPSCs in senescence-related conditions."
"Runx2","36759894","Calcium-to-phosphorus releasing ratio affects osteoinductivity and osteoconductivity of calcium phosphate bioceramics in bone tissue engineering."
"Runx2","36748349","Lidocaine inhibits osteogenic differentiation of human dental pulp stem cells in vitro."
"Runx2","36746996","Synthesis, characterization, and evaluation of Hesperetin nanocrystals for regenerative dentistry."
"Runx2","36740874","Regulation of bone and fat balance by Fructus Ligustri Lucidi in ovariectomized mice."
"Runx2","36740185","Protein Kinase D2 and D3 Promote Prostate Cancer Cell Bone Metastasis by Positively Regulating Runx2 in a MEK/ERK1/2-Dependent Manner."
"Runx2","36739675","L-cysteine aided polyaniline capped SrO(2) nanoceramics: Assessment of MC3T3-E1-arbitrated osteogenesis and anti-bactericidal efficacy on the polyurethane 2D nanofibrous substrate."
"Runx2","36733970","ROS-scavenging hydrogel as protective carrier to regulate stem cells activity and promote osteointegration of 3D printed porous titanium prosthesis in osteoporosis."
"Runx2","36714330","Bone microenvironment regulative hydrogels with ROS scavenging and prolonged oxygen-generating for enhancing bone repair."
"Runx2","36709630","Chitosan-coated and thymol-loaded polymeric semi-interpenetrating hydrogels: An effective platform for bioactive molecule delivery and bone regeneration in vivo."
